Hours since 00:00 Jan 1,30 Minute Data: Array power (DC) (kW)
155,13938.3
155.5,13404.5
156,14600.1
156.5,10000.9
157,14303.9
157.5,14548.4
158,10038.2
158.5,12298.9
159,11970.3
159.5,15460
160,12127.2
160.5,3693.98
161,1350.72
161.5,0
162,0
162.5,0
163,0
163.5,0
164,0
164.5,0
165,0
165.5,0
166,0
166.5,0
167,0
167.5,0
168,0
168.5,0
169,0
169.5,0
170,0
170.5,0
171,0
171.5,0
172,0
172.5,0
173,0
173.5,0
174,0
174.5,0
175,0
175.5,0
176,254.474
176.5,423.933
177,693.744
177.5,423.816
178,851.883
178.5,1402.23
179,2411.17
179.5,3300.33
180,4640.29
180.5,2269.06
181,2677.51
181.5,3704.45
182,2156.19
182.5,1819.72
183,1786.37
183.5,1062
184,960.825
184.5,788.769
185,363.727
185.5,0
186,0
186.5,0
187,0
187.5,0
188,0
188.5,0
189,0
189.5,0
190,0
190.5,0
191,0
191.5,0
192,0
192.5,0
193,0
193.5,0
194,0
194.5,0
195,0
195.5,0
196,0
196.5,0
197,0
197.5,0
198,0
198.5,0
199,0
199.5,55.3005
200,780.386
200.5,500.325
201,442.148
201.5,1603.54
202,2846.45
202.5,2388.06
203,1162.32
203.5,1288.27
204,1209.14
204.5,1300.33
205,1544
205.5,1091.52
206,1285.11
206.5,833.574
207,1027.78
207.5,1370.76
208,725.144
208.5,1267.21
209,537.408
209.5,0
210,0
210.5,0
211,0
211.5,0
212,0
212.5,0
213,0
213.5,0
214,0
214.5,0
215,0
215.5,0
216,0
216.5,0
217,0
217.5,0
218,0
218.5,0
219,0
219.5,0
220,0
220.5,0
221,0
221.5,0
222,0
222.5,0
223,0
223.5,931.376
224,8458.85
224.5,7929.4
225,11598.2
225.5,8785.57
226,10672.8
226.5,13760.4
227,13751.9
227.5,14826.8
228,13298.6
228.5,16417.7
229,16727.2
229.5,17186.5
230,17794.5
230.5,18344.1
231,18552.9
231.5,18027.3
232,16792.1
232.5,14421.5
233,9549.03
233.5,0
234,0
234.5,0
235,0
235.5,0
236,0
236.5,0
237,0
237.5,0
238,0
238.5,0
239,0
239.5,0
240,0
240.5,0
241,0
241.5,0
242,0
242.5,0
243,0
243.5,0
244,0
244.5,0
245,0
245.5,0
246,0
246.5,0
247,0
247.5,708.118
248,7197.2
248.5,7560
249,16506.1
249.5,17764.3
250,18299.3
250.5,18117.1
251,12622
251.5,13923.2
252,11667.8
252.5,10955.9
253,14062.9
253.5,14243
254,4088.24
254.5,11516.3
255,3628.02
255.5,495.792
256,2234.36
256.5,11876
257,7541.64
257.5,0
258,0
258.5,0
259,0
259.5,0
260,0
260.5,0
261,0
261.5,0
262,0
262.5,0
263,0
263.5,0
264,0
264.5,0
265,0
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,186.715
272,2962.5
272.5,556.288
273,4338.61
273.5,2489.14
274,3482.46
274.5,4178.08
275,3990.39
275.5,6913.67
276,3330.05
276.5,4439.17
277,3023.55
277.5,3969.8
278,3792.24
278.5,2237.38
279,2659.89
279.5,2271.65
280,1486.4
280.5,1544.24
281,699.236
281.5,0
282,0
282.5,0
283,0
283.5,0
284,0
284.5,0
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,287.483
296.5,3401.71
297,4846.9
297.5,1076.5
298,1648.18
298.5,3083.31
299,5277.84
299.5,5863.77
300,9384.19
300.5,7725.75
301,11045.9
301.5,8332.17
302,8888.66
302.5,9171.4
303,8424.13
303.5,2847.21
304,5288.98
304.5,1749.95
305,837.49
305.5,0
306,0
306.5,0
307,0
307.5,0
308,0
308.5,0
309,0
309.5,0
310,0
310.5,0
311,0
311.5,0
312,0
312.5,0
313,0
313.5,0
314,0
314.5,0
315,0
315.5,0
316,0
316.5,0
317,0
317.5,0
318,0
318.5,0
319,0
319.5,0
320,0
320.5,133.831
321,74.8099
321.5,134.362
322,465.521
322.5,2238.32
323,4758.4
323.5,8742.84
324,8158.54
324.5,10324.1
325,9121.11
325.5,6195.71
326,4241.94
326.5,3115.69
327,3413.48
327.5,1580.24
328,1848.88
328.5,1193.52
329,576.435
329.5,0
330,0
330.5,0
331,0
331.5,0
332,0
332.5,0
333,0
333.5,0
334,0
334.5,0
335,0
335.5,0
336,0
336.5,0
337,0
337.5,0
338,0
338.5,0
339,0
339.5,0
340,0
340.5,0
341,0
341.5,0
342,0
342.5,0
343,0
343.5,0
344,53.4861
344.5,155.264
345,580.424
345.5,557.464
346,533.735
346.5,1918.6
347,3566.6
347.5,2917.23
348,2035.21
348.5,2652.96
349,3782.08
349.5,2231.7
350,3350.36
350.5,5282.69
351,1371.08
351.5,2086.23
352,2013.91
352.5,1806.41
353,875.486
353.5,0
354,0
354.5,0
355,0
355.5,0
356,0
356.5,0
357,0
357.5,0
358,0
358.5,0
359,0
359.5,0
360,0
360.5,0
361,0
361.5,0
362,0
362.5,0
363,0
363.5,0
364,0
364.5,0
365,0
365.5,0
366,0
366.5,0
367,0
367.5,1258.41
368,9956.37
368.5,15282.5
369,18383.1
369.5,19918.6
370,20618.2
370.5,20481.3
371,19962.4
371.5,19410.6
372,18917.6
372.5,18709.5
373,18949.5
373.5,19356.3
374,20034
374.5,20648.8
375,20944.3
375.5,20474
376,19276.9
376.5,16865.9
377,13590.4
377.5,0
378,0
378.5,0
379,0
379.5,0
380,0
380.5,0
381,0
381.5,0
382,0
382.5,0
383,0
383.5,0
384,0
384.5,0
385,0
385.5,0
386,0
386.5,0
387,0
387.5,0
388,0
388.5,0
389,0
389.5,0
390,0
390.5,0
391,0
391.5,1347.46
392,10091.6
392.5,15233.8
393,18029.1
393.5,19384.7
394,19970
394.5,19796.6
395,19243.3
395.5,18683.4
396,18193.1
396.5,17998.1
397,18183.6
397.5,18666.4
398,19218.4
398.5,19808.7
399,20061.1
399.5,19632.4
400,18472.2
400.5,16183.9
401,12874.9
401.5,0
402,0
402.5,0
403,0
403.5,0
404,0
404.5,0
405,0
405.5,0
406,0
406.5,0
407,0
407.5,0
408,0
408.5,0
409,0
409.5,0
410,0
410.5,0
411,0
411.5,0
412,0
412.5,0
413,0
413.5,0
414,0
414.5,0
415,0
415.5,1375.97
416,10070.9
416.5,15181.5
417,18025.2
417.5,19388.3
418,19935.7
418.5,19685.8
419,19057.6
419.5,18453.8
420,17927.1
420.5,17646.1
421,17768.4
421.5,18150.3
422,18641.8
422.5,19188.8
423,19482
423.5,19155.7
424,18160.1
424.5,16054
425,12883.5
425.5,0
426,0
426.5,0
427,0
427.5,0
428,0
428.5,0
429,0
429.5,0
430,0
430.5,0
431,0
431.5,0
432,0
432.5,0
433,0
433.5,0
434,0
434.5,0
435,0
435.5,0
436,0
436.5,0
437,0
437.5,0
438,0
438.5,0
439,0
439.5,84.5404
440,1912.83
440.5,12110.7
441,267.574
441.5,7415.78
442,16265
442.5,19226.9
443,18662
443.5,18097.5
444,17565.2
444.5,17314.7
445,17393.5
445.5,17760.7
446,18181.3
446.5,18634.1
447,12364.3
447.5,11611.2
448,13904.3
448.5,12777
449,9510.25
449.5,0
450,0
450.5,0
451,0
451.5,0
452,0
452.5,0
453,0
453.5,0
454,0
454.5,0
455,0
455.5,0
456,0
456.5,0
457,0
457.5,0
458,0
458.5,0
459,0
459.5,0
460,0
460.5,0
461,0
461.5,0
462,0
462.5,0
463,0
463.5,1399.31
464,9753.31
464.5,14595.1
465,17290.1
465.5,18535.5
466,19054.5
466.5,13795.1
467,18171.8
467.5,17606.5
468,17130.6
468.5,16883.5
469,17022
469.5,17384.3
470,16036.5
470.5,14661.7
471,15157.3
471.5,18289.4
472,17347.7
472.5,15409.9
473,12481
473.5,0
474,0
474.5,0
475,0
475.5,0
476,0
476.5,0
477,0
477.5,0
478,0
478.5,0
479,0
479.5,0
480,0
480.5,0
481,0
481.5,0
482,0
482.5,0
483,0
483.5,0
484,0
484.5,0
485,0
485.5,0
486,0
486.5,0
487,0
487.5,528.637
488,4938.21
488.5,6756.01
489,7809.33
489.5,10887
490,14866.9
490.5,11265.4
491,13929.3
491.5,13792.3
492,13570.6
492.5,12971.7
493,12036.9
493.5,13618.5
494,12173.3
494.5,12778.4
495,9732.8
495.5,8861.92
496,9259.91
496.5,5506.81
497,3606.18
497.5,0
498,0
498.5,0
499,0
499.5,0
500,0
500.5,0
501,0
501.5,0
502,0
502.5,0
503,0
503.5,0
504,0
504.5,0
505,0
505.5,0
506,0
506.5,0
507,0
507.5,0
508,0
508.5,0
509,0
509.5,0
510,0
510.5,0
511,0
511.5,1536.14
512,9981.9
512.5,14770.8
513,17447.9
513.5,18749.3
514,19316.1
514.5,19023.4
515,18391.1
515.5,17741.3
516,17301.4
516.5,17062.2
517,17202.5
517.5,17558.6
518,18110
518.5,18699.5
519,19027.1
519.5,18776.1
520,17720.3
520.5,15866.8
521,12681.9
521.5,0
522,0
522.5,0
523,0
523.5,0
524,0
524.5,0
525,0
525.5,0
526,0
526.5,0
527,0
527.5,0
528,0
528.5,0
529,0
529.5,0
530,0
530.5,0
531,0
531.5,0
532,0
532.5,0
533,0
533.5,0
534,0
534.5,0
535,0
535.5,1593.58
536,9990.46
536.5,14736.5
537,17394.3
537.5,18725.9
538,19261.7
538.5,19123.2
539,18613.2
539.5,18035.2
540,17634.6
540.5,17391.8
541,17475.6
541.5,17790.4
542,18294.2
542.5,4755.13
543,8111.31
543.5,7996.96
544,2660.07
544.5,5776.94
545,12563.3
545.5,0
546,0
546.5,0
547,0
547.5,0
548,0
548.5,0
549,0
549.5,0
550,0
550.5,0
551,0
551.5,0
552,0
552.5,0
553,0
553.5,0
554,0
554.5,0
555,0
555.5,0
556,0
556.5,0
557,0
557.5,0
558,0
558.5,0
559,0
559.5,1586.6
560,295.458
560.5,628.403
561,962.187
561.5,1268.61
562,19167.3
562.5,18982.1
563,18412.1
563.5,17850.8
564,17445.8
564.5,17241.5
565,17354.6
565.5,11138.9
566,10890.4
566.5,10529.5
567,19065.9
567.5,18728
568,4747.11
568.5,15683.7
569,12657
569.5,0
570,0
570.5,0
571,0
571.5,0
572,0
572.5,0
573,0
573.5,0
574,0
574.5,0
575,0
575.5,0
576,0
576.5,0
577,0
577.5,0
578,0
578.5,0
579,0
579.5,0
580,0
580.5,0
581,0
581.5,0
582,0
582.5,0
583,0
583.5,2209.68
584,10154.9
584.5,14888
585,17590.3
585.5,18865.4
586,19382.8
586.5,19200.8
587,18660.7
587.5,18027.4
588,17606.6
588.5,17367
589,17474.9
589.5,17773.4
590,18301.5
590.5,18809.5
591,19080.2
591.5,18750.2
592,17723.4
592.5,15708.1
593,12625.6
593.5,0
594,0
594.5,0
595,0
595.5,0
596,0
596.5,0
597,0
597.5,0
598,0
598.5,0
599,0
599.5,0
600,0
600.5,0
601,0
601.5,0
602,0
602.5,0
603,0
603.5,0
604,0
604.5,0
605,0
605.5,0
606,0
606.5,0
607,0
607.5,2171.1
608,9775.93
608.5,14329.9
609,16946.9
609.5,18267.4
610,18838.4
610.5,18688.7
611,18190.8
611.5,17621
612,17251.9
612.5,17043.8
613,17167.2
613.5,11736
614,11379.4
614.5,11058.2
615,18835.5
615.5,18549.7
616,17605.4
616.5,15620.4
617,12591.2
617.5,5724.19
618,0
618.5,0
619,0
619.5,0
620,0
620.5,0
621,0
621.5,0
622,0
622.5,0
623,0
623.5,0
624,0
624.5,0
625,0
625.5,0
626,0
626.5,0
627,0
627.5,0
628,0
628.5,0
629,0
629.5,0
630,0
630.5,0
631,0
631.5,2324.44
632,5424.49
632.5,3233.47
633,1859.37
633.5,9741.35
634,15194.2
634.5,14547.6
635,9017.85
635.5,12679.5
636,12674.4
636.5,11325.8
637,8168.31
637.5,10690.5
638,5484.06
638.5,9042.19
639,8777.9
639.5,11092.2
640,7458.94
640.5,1115.63
641,630.745
641.5,224.166
642,0
642.5,0
643,0
643.5,0
644,0
644.5,0
645,0
645.5,0
646,0
646.5,0
647,0
647.5,0
648,0
648.5,0
649,0
649.5,0
650,0
650.5,0
651,0
651.5,0
652,0
652.5,0
653,0
653.5,0
654,0
654.5,0
655,0
655.5,2260.42
656,563.763
656.5,3150.51
657,2891.75
657.5,3748.4
658,4472.2
658.5,5953.43
659,6557.68
659.5,8613.8
660,8527.88
660.5,10411.7
661,11673.4
661.5,11589
662,10241.9
662.5,9937.75
663,19211.2
663.5,18870.6
664,17880.8
664.5,7902.89
665,12653.6
665.5,6517.22
666,0
666.5,0
667,0
667.5,0
668,0
668.5,0
669,0
669.5,0
670,0
670.5,0
671,0
671.5,0
672,0
672.5,0
673,0
673.5,0
674,0
674.5,0
675,0
675.5,0
676,0
676.5,0
677,0
677.5,0
678,0
678.5,0
679,0
679.5,73.9966
680,642.026
680.5,1827.65
681,615.408
681.5,814.773
682,7087.92
682.5,4803.64
683,4154.22
683.5,4612.44
684,3113.12
684.5,3211.07
685,4629.74
685.5,4849.02
686,4418.19
686.5,2929.99
687,2095.31
687.5,2861.74
688,2364.57
688.5,757.399
689,428.569
689.5,163.007
690,0
690.5,0
691,0
691.5,0
692,0
692.5,0
693,0
693.5,0
694,0
694.5,0
695,0
695.5,0
696,0
696.5,0
697,0
697.5,0
698,0
698.5,0
699,0
699.5,0
700,0
700.5,0
701,0
701.5,0
702,0
702.5,0
703,0
703.5,2938.91
704,11581
704.5,16614.2
705,19533.7
705.5,21018.6
706,21720.3
706.5,21605.9
707,21126.8
707.5,20519.2
708,20145.1
708.5,19952.5
709,20139
709.5,20496.5
710,21025
710.5,21747.6
711,22143
711.5,21802.7
712,20610.3
712.5,18619.1
713,15288.6
713.5,7927.17
714,0
714.5,0
715,0
715.5,0
716,0
716.5,0
717,0
717.5,0
718,0
718.5,0
719,0
719.5,0
720,0
720.5,0
721,0
721.5,0
722,0
722.5,0
723,0
723.5,0
724,0
724.5,0
725,0
725.5,0
726,0
726.5,0
727,0
727.5,2983.6
728,11489.4
728.5,16306.6
729,19036.1
729.5,20383.7
730,21015.8
730.5,20810.6
731,20297.2
731.5,19753.9
732,19289.1
732.5,19028.7
733,19113.8
733.5,19464.4
734,17574.4
734.5,12774.1
735,20713.1
735.5,20372.7
736,19384.1
736.5,17387.4
737,14093.4
737.5,4030.37
738,0
738.5,0
739,0
739.5,0
740,0
740.5,0
741,0
741.5,0
742,0
742.5,0
743,0
743.5,0
744,0
744.5,0
745,0
745.5,0
746,0
746.5,0
747,0
747.5,0
748,0
748.5,0
749,0
749.5,0
750,0
750.5,0
751,0
751.5,2875.68
752,10802.8
752.5,15157.8
753,17480.2
753.5,18978.6
754,19559.6
754.5,19583.2
755,19300
755.5,18953.3
756,18626.5
756.5,18456.8
757,18660.4
757.5,19059
758,19543.7
758.5,20072.5
759,20394.7
759.5,20142
760,19198.9
760.5,17148.9
761,13799.8
761.5,7396.48
762,0
762.5,0
763,0
763.5,0
764,0
764.5,0
765,0
765.5,0
766,0
766.5,0
767,0
767.5,0
768,0
768.5,0
769,0
769.5,0
770,0
770.5,0
771,0
771.5,0
772,0
772.5,0
773,0
773.5,0
774,0
774.5,0
775,0
775.5,2943.63
776,10825.3
776.5,15290.4
777,17788.3
777.5,19154
778,19560.9
778.5,19362.7
779,18904.5
779.5,18394.3
780,17940.2
780.5,17650.5
781,17707.3
781.5,13475.3
782,13409.5
782.5,18638.9
783,18799.5
783.5,18450.5
784,17534.6
784.5,15844.5
785,12901.7
785.5,7050.98
786,0
786.5,0
787,0
787.5,0
788,0
788.5,0
789,0
789.5,0
790,0
790.5,0
791,0
791.5,0
792,0
792.5,0
793,0
793.5,0
794,0
794.5,0
795,0
795.5,0
796,0
796.5,0
797,0
797.5,0
798,0
798.5,0
799,0
799.5,2393.39
800,9807.44
800.5,15929.6
801,18640.4
801.5,20104.7
802,20596.1
802.5,20403.7
803,19917.9
803.5,19373.8
804,18911.2
804.5,18617.9
805,18696.6
805.5,19045.5
806,19459
806.5,19990.1
807,20322.7
807.5,20065.8
808,19188.2
808.5,11111.8
809,7188.28
809.5,1882.14
810,0
810.5,0
811,0
811.5,0
812,0
812.5,0
813,0
813.5,0
814,0
814.5,0
815,0
815.5,0
816,0
816.5,0
817,0
817.5,0
818,0
818.5,0
819,0
819.5,0
820,0
820.5,0
821,0
821.5,0
822,0
822.5,0
823,0
823.5,77.6981
824,515.107
824.5,997.888
825,1737.74
825.5,1400.96
826,2573.13
826.5,1230.35
827,3708.48
827.5,4955.48
828,5454.24
828.5,3938.16
829,5670.13
829.5,3925.14
830,4426.5
830.5,2744.4
831,3059.47
831.5,471.065
832,7049.96
832.5,6112.98
833,85.9146
833.5,26.8931
834,0
834.5,0
835,0
835.5,0
836,0
836.5,0
837,0
837.5,0
838,0
838.5,0
839,0
839.5,0
840,0
840.5,0
841,0
841.5,0
842,0
842.5,0
843,0
843.5,0
844,0
844.5,0
845,0
845.5,0
846,0
846.5,0
847,0
847.5,29.2394
848,238.036
848.5,461.247
849,684.119
849.5,2752.29
850,18974.4
850.5,18813.3
851,18413.5
851.5,18049.5
852,17743.9
852.5,17547.7
853,17704.7
853.5,18066.7
854,7697.21
854.5,7170.44
855,14464.1
855.5,12899.2
856,6174.75
856.5,16318.1
857,13195.5
857.5,3431.85
858,0
858.5,0
859,0
859.5,0
860,0
860.5,0
861,0
861.5,0
862,0
862.5,0
863,0
863.5,0
864,0
864.5,0
865,0
865.5,0
866,0
866.5,0
867,0
867.5,0
868,0
868.5,0
869,0
869.5,0
870,0
870.5,0
871,0
871.5,0
872,142.835
872.5,301.327
873,320.53
873.5,661.009
874,1873.34
874.5,1589.28
875,2788.72
875.5,4972.09
876,2752.29
876.5,2597.7
877,1985.12
877.5,3674.67
878,1681.71
878.5,2028.7
879,278.41
879.5,1806.49
880,242.477
880.5,628.167
881,3026.75
881.5,1017.28
882,0
882.5,0
883,0
883.5,0
884,0
884.5,0
885,0
885.5,0
886,0
886.5,0
887,0
887.5,0
888,0
888.5,0
889,0
889.5,0
890,0
890.5,0
891,0
891.5,0
892,0
892.5,0
893,0
893.5,0
894,0
894.5,0
895,0
895.5,3589.52
896,11117.5
896.5,15283.7
897,17578.4
897.5,18779.7
898,19021.4
898.5,11328
899,7429.1
899.5,7421.01
900,7707.58
900.5,7214.33
901,7052.79
901.5,6770.07
902,8786.15
902.5,6733.46
903,2898.32
903.5,2445.98
904,2263.3
904.5,16170.1
905,13017.4
905.5,7349.75
906,0
906.5,0
907,0
907.5,0
908,0
908.5,0
909,0
909.5,0
910,0
910.5,0
911,0
911.5,0
912,0
912.5,0
913,0
913.5,0
914,0
914.5,0
915,0
915.5,0
916,0
916.5,0
917,0
917.5,0
918,0
918.5,0
919,0
919.5,4351.88
920,12226.2
920.5,16764.9
921,19461.6
921.5,20889.3
922,21312.5
922.5,21112.8
923,20611.6
923.5,20065.7
924,19578.4
924.5,19253.3
925,19289.9
925.5,19554.4
926,19887.1
926.5,20301.1
927,20569.9
927.5,20429.4
928,19389.3
928.5,17397.4
929,14169.3
929.5,8244.77
930,0
930.5,0
931,0
931.5,0
932,0
932.5,0
933,0
933.5,0
934,0
934.5,0
935,0
935.5,0
936,0
936.5,0
937,0
937.5,0
938,0
938.5,0
939,0
939.5,0
940,0
940.5,0
941,0
941.5,0
942,0
942.5,0
943,0
943.5,4559.56
944,11779.7
944.5,16113.3
945,10081.8
945.5,10735.4
946,4898.68
946.5,5558.93
947,5515.18
947.5,8256.68
948,8523.12
948.5,6011.58
949,9052.63
949.5,14828.7
950,4060.17
950.5,3362.89
951,3242.8
951.5,1763.39
952,3503.87
952.5,1766.27
953,1239.53
953.5,495.853
954,0
954.5,0
955,0
955.5,0
956,0
956.5,0
957,0
957.5,0
958,0
958.5,0
959,0
959.5,0
960,0
960.5,0
961,0
961.5,0
962,0
962.5,0
963,0
963.5,0
964,0
964.5,0
965,0
965.5,0
966,0
966.5,0
967,0
967.5,170.034
968,788.691
968.5,1518.05
969,9937.74
969.5,11237.7
970,6744.81
970.5,461.146
971,2381.31
971.5,418.193
972,3771.3
972.5,2020.55
973,2955.78
973.5,6122.43
974,7615.95
974.5,4962.8
975,4163.27
975.5,3462.4
976,4919.09
976.5,2210.05
977,201.272
977.5,83.1476
978,0
978.5,0
979,0
979.5,0
980,0
980.5,0
981,0
981.5,0
982,0
982.5,0
983,0
983.5,0
984,0
984.5,0
985,0
985.5,0
986,0
986.5,0
987,0
987.5,0
988,0
988.5,0
989,0
989.5,0
990,0
990.5,0
991,0
991.5,5129.12
992,693.291
992.5,167.93
993,246.671
993.5,797.972
994,1810.97
994.5,1443.7
995,1285.88
995.5,659.185
996,4800.25
996.5,1200.51
997,4083.57
997.5,4784.13
998,2596.4
998.5,4135.32
999,931.225
999.5,2337.84
1000,2826.74
1000.5,1100.44
1001,654.367
1001.5,8098.94
1002,0
1002.5,0
1003,0
1003.5,0
1004,0
1004.5,0
1005,0
1005.5,0
1006,0
1006.5,0
1007,0
1007.5,0
1008,0
1008.5,0
1009,0
1009.5,0
1010,0
1010.5,0
1011,0
1011.5,0
1012,0
1012.5,0
1013,0
1013.5,0
1014,0
1014.5,0
1015,0
1015.5,5367.57
1016,11605.9
1016.5,15703.9
1017,18232.8
1017.5,19757
1018,2483.8
1018.5,2940.71
1019,3405.64
1019.5,3801.12
1020,4073.32
1020.5,4200.55
1021,4144.71
1021.5,7355.25
1022,10479.1
1022.5,6918.36
1023,6603.14
1023.5,7604.49
1024,2555.38
1024.5,5378.78
1025,2022.28
1025.5,919.304
1026,0
1026.5,0
1027,0
1027.5,0
1028,0
1028.5,0
1029,0
1029.5,0
1030,0
1030.5,0
1031,0
1031.5,0
1032,0
1032.5,0
1033,0
1033.5,0
1034,0
1034.5,0
1035,0
1035.5,0
1036,0
1036.5,0
1037,0
1037.5,0
1038,0
1038.5,0
1039,0
1039.5,1511
1040,4325.66
1040.5,6366.2
1041,11790.2
1041.5,13788.2
1042,14438.1
1042.5,15648.4
1043,15834.3
1043.5,21015.8
1044,20608.3
1044.5,20349.7
1045,20447.8
1045.5,20756.7
1046,21149.8
1046.5,21589.6
1047,21887.6
1047.5,21600.6
1048,20744
1048.5,18788.3
1049,15580.4
1049.5,9732.16
1050,0
1050.5,0
1051,0
1051.5,0
1052,0
1052.5,0
1053,0
1053.5,0
1054,0
1054.5,0
1055,0
1055.5,0
1056,0
1056.5,0
1057,0
1057.5,0
1058,0
1058.5,0
1059,0
1059.5,0
1060,0
1060.5,0
1061,0
1061.5,0
1062,0
1062.5,0
1063,0
1063.5,6044.25
1064,13300.1
1064.5,17455
1065,19848.7
1065.5,21155.5
1066,21525.7
1066.5,21310.8
1067,20838.8
1067.5,20367.8
1068,19920
1068.5,19642.4
1069,19675.1
1069.5,19892.9
1070,20210
1070.5,20562.1
1071,20745.8
1071.5,20601.6
1072,19658.9
1072.5,17914.9
1073,14836.9
1073.5,9196.55
1074,0
1074.5,0
1075,0
1075.5,0
1076,0
1076.5,0
1077,0
1077.5,0
1078,0
1078.5,0
1079,0
1079.5,0
1080,0
1080.5,0
1081,0
1081.5,0
1082,0
1082.5,0
1083,0
1083.5,0
1084,0
1084.5,0
1085,0
1085.5,0
1086,0
1086.5,0
1087,0
1087.5,6025.33
1088,12970.5
1088.5,12316.8
1089,19558
1089.5,15635.7
1090,15958.5
1090.5,21225.7
1091,20842.9
1091.5,20415.4
1092,20047.2
1092.5,19800.1
1093,19891.4
1093.5,20197
1094,20540.4
1094.5,20917.5
1095,21172.5
1095.5,20999.9
1096,19962.6
1096.5,3766.52
1097,2319.91
1097.5,1082.79
1098,0
1098.5,0
1099,0
1099.5,0
1100,0
1100.5,0
1101,0
1101.5,0
1102,0
1102.5,0
1103,0
1103.5,0
1104,0
1104.5,0
1105,0
1105.5,0
1106,0
1106.5,0
1107,0
1107.5,0
1108,0
1108.5,0
1109,0
1109.5,0
