Hours since 00:00 Jan 1,30 Minute Data: Array power (DC) (kW)
155.5,18127.6
156,17413.2
156.5,16905.4
157,13291
157.5,12139.4
158,12319.6
158.5,17315.7
159,16519.1
159.5,11723.4
160,13040.6
160.5,5626.37
161,15938.5
161.5,11146.1
162,0
162.5,0
163,0
163.5,0
164,0
164.5,0
165,0
165.5,0
166,0
166.5,0
167,0
167.5,0
168,0
168.5,0
169,0
169.5,0
170,0
170.5,0
171,0
171.5,0
172,0
172.5,0
173,0
173.5,0
174,0
174.5,0
175,0
175.5,0
176,0
176.5,70.5552
177,3277.52
177.5,1656.4
178,2376.89
178.5,5401.27
179,10029.9
179.5,10336.9
180,14550.2
180.5,16709.9
181,16476.7
181.5,16745.3
182,17234.1
182.5,18037.4
183,18862.8
183.5,19341.3
184,19159.8
184.5,18314.4
185,16259.9
185.5,12182.5
186,0
186.5,0
187,0
187.5,0
188,0
188.5,0
189,0
189.5,0
190,0
190.5,0
191,0
191.5,0
192,0
192.5,0
193,0
193.5,0
194,0
194.5,0
195,0
195.5,0
196,0
196.5,0
197,0
197.5,0
198,0
198.5,0
199,0
199.5,0
200,0
200.5,212.234
201,157.835
201.5,1081.14
202,1440.09
202.5,1390.23
203,4218.72
203.5,748.587
204,1087.52
204.5,4770.16
205,4634.43
205.5,5331.47
206,6314.31
206.5,5932.52
207,7924.35
207.5,2553.45
208,1691.99
208.5,997.611
209,117.79
209.5,54.9069
210,0
210.5,0
211,0
211.5,0
212,0
212.5,0
213,0
213.5,0
214,0
214.5,0
215,0
215.5,0
216,0
216.5,0
217,0
217.5,0
218,0
218.5,0
219,0
219.5,0
220,0
220.5,0
221,0
221.5,0
222,0
222.5,0
223,0
223.5,0
224,0
224.5,10283
225,16077.5
225.5,19256.8
226,20802.2
226.5,21104.1
227,20763.3
227.5,19945.7
228,19151.2
228.5,18526.9
229,18172
229.5,18347.2
230,18816.4
230.5,19485.6
231,20225.1
231.5,20600.3
232,20280.7
232.5,19392.7
233,17236.3
233.5,13110.7
234,0
234.5,0
235,0
235.5,0
236,0
236.5,0
237,0
237.5,0
238,0
238.5,0
239,0
239.5,0
240,0
240.5,0
241,0
241.5,0
242,0
242.5,0
243,0
243.5,0
244,0
244.5,0
245,0
245.5,0
246,0
246.5,0
247,0
247.5,0
248,0
248.5,10024.4
249,15658.9
249.5,18695.4
250,20123.9
250.5,20370.2
251,17760.2
251.5,19208.7
252,18457.9
252.5,17898
253,17579.4
253.5,17747.9
254,18191.7
254.5,18145.6
255,18390.3
255.5,18824.5
256,10274.7
256.5,10711.3
257,4506.4
257.5,2227.43
258,0
258.5,0
259,0
259.5,0
260,0
260.5,0
261,0
261.5,0
262,0
262.5,0
263,0
263.5,0
264,0
264.5,0
265,0
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,0
272,0
272.5,2764.59
273,97.4628
273.5,837.541
274,1055.87
274.5,14612.3
275,16754.7
275.5,13786.6
276,14992.8
276.5,11976
277,14789.1
277.5,14078.7
278,14225.2
278.5,18992.2
279,19632.6
279.5,14900.2
280,9941.36
280.5,7120.91
281,5646.03
281.5,3590.92
282,0
282.5,0
283,0
283.5,0
284,0
284.5,0
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,0
296.5,5805.01
297,7875.63
297.5,9668.12
298,19309
298.5,19714.4
299,19540.6
299.5,18999.7
300,18448
300.5,18013
301,17829.8
301.5,18113.8
302,18638.9
302.5,19377.7
303,20142.2
303.5,20671
304,20487.1
304.5,19553.6
305,17781
305.5,13981.5
306,0
306.5,0
307,0
307.5,0
308,0
308.5,0
309,0
309.5,0
310,0
310.5,0
311,0
311.5,0
312,0
312.5,0
313,0
313.5,0
314,0
314.5,0
315,0
315.5,0
316,0
316.5,0
317,0
317.5,0
318,0
318.5,0
319,0
319.5,0
320,0
320.5,3777.65
321,16061.6
321.5,19018.2
322,20366.1
322.5,20685.3
323,20071
323.5,19287.8
324,18507.1
324.5,17947.7
325,17631.4
325.5,17811.7
326,18239.1
326.5,18851.2
327,19492.5
327.5,19882.8
328,19809.9
328.5,18926.1
329,17208.6
329.5,13385.7
330,0
330.5,0
331,0
331.5,0
332,0
332.5,0
333,0
333.5,0
334,0
334.5,0
335,0
335.5,0
336,0
336.5,0
337,0
337.5,0
338,0
338.5,0
339,0
339.5,0
340,0
340.5,0
341,0
341.5,0
342,0
342.5,0
343,0
343.5,0
344,0
344.5,3467.94
345,14869.4
345.5,17516.2
346,18875.5
346.5,15340.4
347,18870.2
347.5,18189.3
348,17526.1
348.5,17014.5
349,16727.7
349.5,16940.9
350,17358.9
350.5,17985
351,18637.2
351.5,19030.4
352,18921.6
352.5,17930
353,16020.4
353.5,12230.8
354,0
354.5,0
355,0
355.5,0
356,0
356.5,0
357,0
357.5,0
358,0
358.5,0
359,0
359.5,0
360,0
360.5,0
361,0
361.5,0
362,0
362.5,0
363,0
363.5,0
364,0
364.5,0
365,0
365.5,0
366,0
366.5,0
367,0
367.5,0
368,0
368.5,2564.75
369,10215.6
369.5,16107.8
370,7848.07
370.5,9955.38
371,10492.4
371.5,12859.3
372,13536.5
372.5,14258.3
373,12150.2
373.5,11235
374,12098.5
374.5,12173.2
375,11544.1
375.5,12420.6
376,15399.1
376.5,14184.1
377,13577.3
377.5,9661.21
378,0
378.5,0
379,0
379.5,0
380,0
380.5,0
381,0
381.5,0
382,0
382.5,0
383,0
383.5,0
384,0
384.5,0
385,0
385.5,0
386,0
386.5,0
387,0
387.5,0
388,0
388.5,0
389,0
389.5,0
390,0
390.5,0
391,0
391.5,0
392,0
392.5,9629.62
393,15023.3
393.5,17620.1
394,18936.3
394.5,19370.3
395,18937.4
395.5,18272.1
396,17607.1
396.5,17102.1
397,16812.7
397.5,16972.8
398,17347.1
398.5,17933.7
399,18512.5
399.5,18892.4
400,18813.7
400.5,17916.4
401,16129
401.5,12301.9
402,0
402.5,0
403,0
403.5,0
404,0
404.5,0
405,0
405.5,0
406,0
406.5,0
407,0
407.5,0
408,0
408.5,0
409,0
409.5,0
410,0
410.5,0
411,0
411.5,0
412,0
412.5,0
413,0
413.5,0
414,0
414.5,0
415,0
415.5,0
416,0
416.5,4695.55
417,15762.1
417.5,18450.5
418,13758.5
418.5,17345.2
419,19858.3
419.5,19190.8
420,18524.5
420.5,18029.8
421,17774.1
421.5,17947.4
422,18408.5
422.5,19028.4
423,19722.7
423.5,20199.4
424,20192.1
424.5,19363.6
425,17582.7
425.5,15607.7
426,0
426.5,0
427,0
427.5,0
428,0
428.5,0
429,0
429.5,0
430,0
430.5,0
431,0
431.5,0
432,0
432.5,0
433,0
433.5,0
434,0
434.5,0
435,0
435.5,0
436,0
436.5,0
437,0
437.5,0
438,0
438.5,0
439,0
439.5,0
440,0
440.5,1448.99
441,6810.84
441.5,13579.7
442,13069.6
442.5,14450.9
443,15216.1
443.5,15509
444,16483.8
444.5,15990.7
445,15642.1
445.5,14444.1
446,14679.3
446.5,16880.1
447,14646.4
447.5,11430.1
448,18428.6
448.5,11831.1
449,17109.5
449.5,14772.1
450,0
450.5,0
451,0
451.5,0
452,0
452.5,0
453,0
453.5,0
454,0
454.5,0
455,0
455.5,0
456,0
456.5,0
457,0
457.5,0
458,0
458.5,0
459,0
459.5,0
460,0
460.5,0
461,0
461.5,0
462,0
462.5,0
463,0
463.5,0
464,0
464.5,3848.12
465,15766.6
465.5,18757.5
466,20198.2
466.5,20692
467,20243.6
467.5,19597.3
468,18990.5
468.5,18514.3
469,18255.9
469.5,18469.8
470,18933.7
470.5,19620.9
471,20365.2
471.5,20914.3
472,20809.8
472.5,20201.2
473,18518.1
473.5,16439
474,0
474.5,0
475,0
475.5,0
476,0
476.5,0
477,0
477.5,0
478,0
478.5,0
479,0
479.5,0
480,0
480.5,0
481,0
481.5,0
482,0
482.5,0
483,0
483.5,0
484,0
484.5,0
485,0
485.5,0
486,0
486.5,0
487,0
487.5,0
488,191.686
488.5,3130.7
489,9967.77
489.5,11727
490,16370.1
490.5,20089
491,19623.2
491.5,19016.3
492,18375.5
492.5,17878.9
493,17615.9
493.5,15375.3
494,18183.1
494.5,5015.3
495,4442.65
495.5,19913.1
496,18565.8
496.5,19078.4
497,17345.5
497.5,15033.5
498,0
498.5,0
499,0
499.5,0
500,0
500.5,0
501,0
501.5,0
502,0
502.5,0
503,0
503.5,0
504,0
504.5,0
505,0
505.5,0
506,0
506.5,0
507,0
507.5,0
508,0
508.5,0
509,0
509.5,0
510,0
510.5,0
511,0
511.5,0
512,892.826
512.5,9406.27
513,12716.3
513.5,14099.9
514,15750.2
514.5,17050.6
515,17577.1
515.5,17107.4
516,17281.8
516.5,16794.8
517,18961.3
517.5,19064.8
518,19489.2
518.5,17169.2
519,17705.5
519.5,18581.6
520,15443
520.5,10863.4
521,8253.7
521.5,6261.95
522,0
522.5,0
523,0
523.5,0
524,0
524.5,0
525,0
525.5,0
526,0
526.5,0
527,0
527.5,0
528,0
528.5,0
529,0
529.5,0
530,0
530.5,0
531,0
531.5,0
532,0
532.5,0
533,0
533.5,0
534,0
534.5,0
535,0
535.5,0
536,1325.83
536.5,4217.27
537,16100.4
537.5,18958.7
538,14062.8
538.5,20725.4
539,20224.4
539.5,19555.7
540,18883.3
540.5,18358.7
541,18074.2
541.5,18194.3
542,18611.2
542.5,19167.7
543,19812.7
543.5,20268.3
544,20248.9
544.5,19359.8
545,17608.4
545.5,15226.5
546,0
546.5,0
547,0
547.5,0
548,0
548.5,0
549,0
549.5,0
550,0
550.5,0
551,0
551.5,0
552,0
552.5,0
553,0
553.5,0
554,0
554.5,0
555,0
555.5,0
556,0
556.5,0
557,0
557.5,0
558,0
558.5,0
559,0
559.5,0
560,0
560.5,109.067
561,2803.56
561.5,8910.32
562,4879.43
562.5,9437.86
563,10123.2
563.5,10164.2
564,8104.59
564.5,9798.64
565,12792.4
565.5,10682
566,12153.1
566.5,10716.6
567,10252
567.5,14272.5
568,20597
568.5,14094.2
569,6733.75
569.5,5296.76
570,0
570.5,0
571,0
571.5,0
572,0
572.5,0
573,0
573.5,0
574,0
574.5,0
575,0
575.5,0
576,0
576.5,0
577,0
577.5,0
578,0
578.5,0
579,0
579.5,0
580,0
580.5,0
581,0
581.5,0
582,0
582.5,0
583,0
583.5,0
584,0
584.5,129.614
585,173.856
585.5,94.1546
586,1537.25
586.5,547.672
587,834.19
587.5,814.534
588,2536
588.5,2387.27
589,3617.64
589.5,3637.38
590,3209.28
590.5,5312.99
591,4191.11
591.5,2198.15
592,937.39
592.5,2994.71
593,3681.75
593.5,1825.5
594,0
594.5,0
595,0
595.5,0
596,0
596.5,0
597,0
597.5,0
598,0
598.5,0
599,0
599.5,0
600,0
600.5,0
601,0
601.5,0
602,0
602.5,0
603,0
603.5,0
604,0
604.5,0
605,0
605.5,0
606,0
606.5,0
607,0
607.5,0
608,1748.95
608.5,11257.9
609,16481
609.5,19348.4
610,20733.9
610.5,21170.3
611,20628.9
611.5,19899.9
612,19163.4
612.5,18645
613,18294.2
613.5,18351.5
614,18660
614.5,19108
615,19581.9
615.5,19914.3
616,19788.3
616.5,19150
617,17622.9
617.5,15215.5
618,0
618.5,0
619,0
619.5,0
620,0
620.5,0
621,0
621.5,0
622,0
622.5,0
623,0
623.5,0
624,0
624.5,0
625,0
625.5,0
626,0
626.5,0
627,0
627.5,0
628,0
628.5,0
629,0
629.5,0
630,0
630.5,0
631,0
631.5,0
632,1926.26
632.5,11422.8
633,16612.7
633.5,19391.6
634,20698.6
634.5,20910.1
635,20529.3
635.5,19863
636,19229
636.5,18714.2
637,18409.3
637.5,18526
638,18889
638.5,19465.5
639,20104.8
639.5,20570.8
640,20625.8
640.5,19774.3
641,18051
641.5,15402.2
642,0
642.5,0
643,0
643.5,0
644,0
644.5,0
645,0
645.5,0
646,0
646.5,0
647,0
647.5,0
648,0
648.5,0
649,0
649.5,0
650,0
650.5,0
651,0
651.5,0
652,0
652.5,0
653,0
653.5,0
654,0
654.5,0
655,0
655.5,0
656,1997.22
656.5,11318.3
657,12622.3
657.5,15605.5
658,15739.8
658.5,21396.5
659,20949.7
659.5,20282.5
660,19644.6
660.5,19135.8
661,18832.2
661.5,18953.3
662,19328.3
662.5,15879
663,18099.4
663.5,15203.2
664,20980.5
664.5,20117.9
665,9688.54
665.5,7915.76
666,12843.2
666.5,0
667,0
667.5,0
668,0
668.5,0
669,0
669.5,0
670,0
670.5,0
671,0
671.5,0
672,0
672.5,0
673,0
673.5,0
674,0
674.5,0
675,0
675.5,0
676,0
676.5,0
677,0
677.5,0
678,0
678.5,0
679,0
679.5,0
680,2250
680.5,11629.9
681,16590.3
681.5,19248.5
682,20474.6
682.5,20828.8
683,20268.5
683.5,19588.3
684,18915.1
684.5,18431
685,18114.8
685.5,18237.8
686,18590.5
686.5,19178.2
687,19811.8
687.5,20365.3
688,20520.6
688.5,19794.6
689,18231.7
689.5,15693.7
690,11982.3
690.5,0
691,0
691.5,0
692,0
692.5,0
693,0
693.5,0
694,0
694.5,0
695,0
695.5,0
696,0
696.5,0
697,0
697.5,0
698,0
698.5,0
699,0
699.5,0
700,0
700.5,0
701,0
701.5,0
702,0
702.5,0
703,0
703.5,0
704,2271.56
704.5,11356.1
705,16407.7
705.5,18961.6
706,20313.5
706.5,20780.5
707,20335.3
707.5,19729.4
708,19103.6
708.5,18629.5
709,18324.5
709.5,18432.7
710,18777.1
710.5,19285.3
711,19865.3
711.5,20351.2
712,20391.2
712.5,19655
713,17992.5
713.5,15412
714,11114.9
714.5,0
715,0
715.5,0
716,0
716.5,0
717,0
717.5,0
718,0
718.5,0
719,0
719.5,0
720,0
720.5,0
721,0
721.5,0
722,0
722.5,0
723,0
723.5,0
724,0
724.5,0
725,0
725.5,0
726,0
726.5,0
727,0
727.5,0
728,2449.66
728.5,11467.9
729,16223.3
729.5,11073.1
730,14711.3
730.5,15473.7
731,15996.5
731.5,19246.7
732,18672.2
732.5,18220
733,17935.6
733.5,18072.7
734,18428.3
734.5,18981
735,19548.9
735.5,20051.1
736,20176.1
736.5,19415.9
737,17840.5
737.5,15296.2
738,10877
738.5,0
739,0
739.5,0
740,0
740.5,0
741,0
741.5,0
742,0
742.5,0
743,0
743.5,0
744,0
744.5,0
745,0
745.5,0
746,0
746.5,0
747,0
747.5,0
748,0
748.5,0
749,0
749.5,0
750,0
750.5,0
751,0
751.5,0
752,2747.38
752.5,12012.1
753,16848.4
753.5,19551.6
754,20872.6
754.5,21117.5
755,20834.1
755.5,20215.9
756,19581.5
756.5,19085.4
757,18804.5
757.5,18860.6
758,19193
758.5,19675.2
759,20199.2
759.5,20599.9
760,20448.3
760.5,20005
761,18565.3
761.5,16161.6
762,11650
762.5,0
763,0
763.5,0
764,0
764.5,0
765,0
765.5,0
766,0
766.5,0
767,0
767.5,0
768,0
768.5,0
769,0
769.5,0
770,0
770.5,0
771,0
771.5,0
772,0
772.5,0
773,0
773.5,0
774,0
774.5,0
775,0
775.5,0
776,41.93
776.5,304.276
777,3285.09
777.5,10630.8
778,4866.14
778.5,9524.96
779,7721.58
779.5,14728.4
780,16397.1
780.5,16953.7
781,15680.3
781.5,18977.6
782,19316.4
782.5,19839.2
783,20418.9
783.5,20930
784,20810.7
784.5,20261.5
785,18685
785.5,16067.7
786,11363.7
786.5,0
787,0
787.5,0
788,0
788.5,0
789,0
789.5,0
790,0
790.5,0
791,0
791.5,0
792,0
792.5,0
793,0
793.5,0
794,0
794.5,0
795,0
795.5,0
796,0
796.5,0
797,0
797.5,0
798,0
798.5,0
799,0
799.5,0
800,1018.59
800.5,4560.89
801,8425.84
801.5,13174.5
802,21671.6
802.5,21839.4
803,21480.8
803.5,20812.3
804,20130.1
804.5,19623.7
805,19286
805.5,19345.3
806,19637
806.5,16163.7
807,19194.9
807.5,15285.3
808,16619.9
808.5,5363.95
809,9026.19
809.5,10298.2
810,2838.89
810.5,0
811,0
811.5,0
812,0
812.5,0
813,0
813.5,0
814,0
814.5,0
815,0
815.5,0
816,0
816.5,0
817,0
817.5,0
818,0
818.5,0
819,0
819.5,0
820,0
820.5,0
821,0
821.5,0
822,0
822.5,0
823,0
823.5,0
824,154.947
824.5,1292.35
825,3372.92
825.5,13653.5
826,13371
826.5,18349.8
827,10084.3
827.5,10565
828,20253.9
828.5,17774.7
829,19480.6
829.5,19549.3
830,17779.6
830.5,18036.8
831,16688.9
831.5,21597
832,12299.7
832.5,15288.2
833,9553.59
833.5,5208.84
834,1621.27
834.5,0
835,0
835.5,0
836,0
836.5,0
837,0
837.5,0
838,0
838.5,0
839,0
839.5,0
840,0
840.5,0
841,0
841.5,0
842,0
842.5,0
843,0
843.5,0
844,0
844.5,0
845,0
845.5,0
846,0
846.5,0
847,0
847.5,0
848,982.74
848.5,3762.36
849,6009.44
849.5,7641.12
850,8798.74
850.5,9634.13
851,10220.9
851.5,9365.95
852,9836.66
852.5,10088.2
853,12872
853.5,12894.1
854,12761.4
854.5,13984.9
855,15795.1
855.5,16711.1
856,16341
856.5,21009.8
857,19453.1
857.5,16940.8
858,11679.5
858.5,0
859,0
859.5,0
860,0
860.5,0
861,0
861.5,0
862,0
862.5,0
863,0
863.5,0
864,0
864.5,0
865,0
865.5,0
866,0
866.5,0
867,0
867.5,0
868,0
868.5,0
869,0
869.5,0
870,0
870.5,0
871,0
871.5,0
872,4591.87
872.5,13184
873,17866.4
873.5,20551.9
874,21903
874.5,22111
875,21812.1
875.5,21154.7
876,20538.2
876.5,20018.8
877,19683.4
877.5,19736.2
878,20039.8
878.5,20507.9
879,21018.5
879.5,21492.9
880,21408.7
880.5,20886
881,19354.9
881.5,16866.4
882,11684.2
882.5,0
883,0
883.5,0
884,0
884.5,0
885,0
885.5,0
886,0
886.5,0
887,0
887.5,0
888,0
888.5,0
889,0
889.5,0
890,0
890.5,0
891,0
891.5,0
892,0
892.5,0
893,0
893.5,0
894,0
894.5,0
895,0
895.5,0
896,4717.17
896.5,13052
897,17535.3
897.5,20212.2
898,21606
898.5,21932.5
899,21716.3
899.5,21156.6
900,20578.3
900.5,20096.7
901,19795.9
901.5,19907.9
902,20237.6
902.5,20766.2
903,21349.6
903.5,21848.8
904,21805
904.5,21291.2
905,19690.5
905.5,17086.5
906,4948.91
906.5,0
907,0
907.5,0
908,0
908.5,0
909,0
909.5,0
910,0
910.5,0
911,0
911.5,0
912,0
912.5,0
913,0
913.5,0
914,0
914.5,0
915,0
915.5,0
916,0
916.5,0
917,0
917.5,0
918,0
918.5,0
919,0
919.5,0
920,124.891
920.5,710.015
921,1444.89
921.5,2165.06
922,1959.52
922.5,3045.8
923,6547.61
923.5,9098.76
924,11681
924.5,15540.3
925,19722.9
925.5,19779.8
926,20104.1
926.5,20066.4
927,20616.6
927.5,20883.5
928,8033.36
928.5,21109.1
929,13914.2
929.5,7613.4
930,12147.5
930.5,0
931,0
931.5,0
932,0
932.5,0
933,0
933.5,0
934,0
934.5,0
935,0
935.5,0
936,0
936.5,0
937,0
937.5,0
938,0
938.5,0
939,0
939.5,0
940,0
940.5,0
941,0
941.5,0
942,0
942.5,0
943,0
943.5,0
944,5103.28
944.5,13229.1
945,17583.7
945.5,20057.4
946,21249.8
946.5,21342.1
947,20927.2
947.5,13609.3
948,13605.5
948.5,13525.5
949,13706.3
949.5,12710.4
950,18811.3
950.5,19275.9
951,19783.8
951.5,20289
952,3500.68
952.5,6328.93
953,5135.85
953.5,6791.19
954,3587.65
954.5,0
955,0
955.5,0
956,0
956.5,0
957,0
957.5,0
958,0
958.5,0
959,0
959.5,0
960,0
960.5,0
961,0
961.5,0
962,0
962.5,0
963,0
963.5,0
964,0
964.5,0
965,0
965.5,0
966,0
966.5,0
967,0
967.5,0
968,5486.98
968.5,13691.2
969,18051.3
969.5,20539.3
970,21775.2
970.5,22026
971,21723.5
971.5,21158.6
972,20585.1
972.5,20150.1
973,19888.5
973.5,20011.3
974,20330.3
974.5,20850.6
975,21443.4
975.5,22002.4
976,21977.8
976.5,21513.8
977,20016.9
977.5,17528.4
978,12813.7
978.5,0
979,0
979.5,0
980,0
980.5,0
981,0
981.5,0
982,0
982.5,0
983,0
983.5,0
984,0
984.5,0
985,0
985.5,0
986,0
986.5,0
987,0
987.5,0
988,0
988.5,0
989,0
989.5,0
990,0
990.5,0
991,0
991.5,0
992,5895.14
992.5,14248
993,18626.3
993.5,21218.9
994,22555.7
994.5,22783.9
995,22486.6
995.5,21928.9
996,21339.8
996.5,20893.6
997,20627
997.5,20727.8
998,21064.4
998.5,21602.1
999,22191.8
999.5,22754
1000,22707.6
1000.5,18865.8
1001,3434.07
1001.5,7375.29
1002,4063.85
1002.5,0
1003,0
1003.5,0
1004,0
1004.5,0
1005,0
1005.5,0
1006,0
1006.5,0
1007,0
1007.5,0
1008,0
1008.5,0
1009,0
1009.5,0
1010,0
1010.5,0
1011,0
1011.5,0
1012,0
1012.5,0
1013,0
1013.5,0
1014,0
1014.5,0
1015,0
1015.5,0
1016,1690.46
1016.5,4716.83
1017,2005.11
1017.5,718.281
1018,1402.46
1018.5,2415.58
1019,5910.03
1019.5,7249.98
1020,7437.31
1020.5,7401.58
1021,8208.75
1021.5,8118.23
1022,11794
1022.5,10817.6
1023,3414.75
1023.5,5384.92
1024,6454.02
1024.5,2067.45
1025,3699.37
1025.5,7390.99
1026,4107.19
1026.5,0
1027,0
1027.5,0
1028,0
1028.5,0
1029,0
1029.5,0
1030,0
1030.5,0
1031,0
1031.5,0
1032,0
1032.5,0
1033,0
1033.5,0
1034,0
1034.5,0
1035,0
1035.5,0
1036,0
1036.5,0
1037,0
1037.5,0
1038,0
1038.5,0
1039,0
1039.5,0
1040,6740.48
1040.5,14634
1041,18928.8
1041.5,21452.1
1042,22746.8
1042.5,22982.4
1043,22690.5
1043.5,22110.7
1044,21519.6
1044.5,21099.7
1045,20805.2
1045.5,20896.1
1046,21210.3
1046.5,21664.6
1047,22212.5
1047.5,22726
1048,22683.8
1048.5,22162.7
1049,20614.7
1049.5,18100.6
1050,13008.3
1050.5,0
1051,0
1051.5,0
1052,0
1052.5,0
1053,0
1053.5,0
1054,0
1054.5,0
1055,0
1055.5,0
1056,0
1056.5,0
1057,0
1057.5,0
1058,0
1058.5,0
1059,0
1059.5,0
1060,0
1060.5,0
1061,0
1061.5,0
1062,0
1062.5,0
1063,0
1063.5,0
1064,7125.95
1064.5,14506.1
1065,18549.5
1065.5,20853.8
1066,22002.1
1066.5,22153.3
1067,21828.2
1067.5,21263.3
1068,20687
1068.5,20262.1
1069,19986.6
1069.5,20090.1
1070,20376.1
1070.5,10255.4
1071,16905.3
1071.5,12138.7
1072,3688.78
1072.5,15826.1
1073,12572.7
1073.5,10303.9
1074,7186.45
1074.5,0
1075,0
1075.5,0
1076,0
1076.5,0
1077,0
1077.5,0
1078,0
1078.5,0
1079,0
1079.5,0
1080,0
1080.5,0
1081,0
1081.5,0
1082,0
1082.5,0
1083,0
1083.5,0
1084,0
1084.5,0
1085,0
1085.5,0
1086,0
1086.5,0
1087,0
1087.5,0
1088,7889.86
1088.5,15380.7
1089,19640.9
1089.5,22219.6
1090,23534.8
1090.5,23753.1
1091,23446.5
1091.5,22830.1
1092,22224.1
1092.5,21751.3
1093,21454.8
1093.5,21502.8
1094,21812.1
1094.5,22264.4
1095,22779.5
1095.5,23272.6
1096,23185.1
1096.5,22693.5
1097,21146
1097.5,18738
1098,13788
1098.5,0
1099,0
1099.5,0
1100,0
1100.5,0
1101,0
1101.5,0
1102,0
1102.5,0
1103,0
1103.5,0
1104,0
1104.5,0
1105,0
1105.5,0
1106,0
1106.5,0
1107,0
1107.5,0
1108,0
1108.5,0
1109,0
1109.5,0
1110,0
1110.5,0
1111,0
1111.5,0
1112,8005.29
1112.5,14987.3
