Hours since 00:00 Jan 1,30 Minute Data: Array power (DC) (kW)
155,19662.3
155.5,19074.9
156,18584.3
156.5,18184.6
157,18127.2
157.5,16390.3
158,18939.2
158.5,19524.2
159,19863.2
159.5,19533.4
160,11499.2
160.5,9660.49
161,6630.5
161.5,1786.11
162,0
162.5,0
163,0
163.5,0
164,0
164.5,0
165,0
165.5,0
166,0
166.5,0
167,0
167.5,0
168,0
168.5,0
169,0
169.5,0
170,0
170.5,0
171,0
171.5,0
172,0
172.5,0
173,0
173.5,0
174,0
174.5,0
175,0
175.5,0
176,210.032
176.5,860.637
177,3945.26
177.5,7793.71
178,8178.3
178.5,12147.9
179,13178.2
179.5,11549.9
180,4432.97
180.5,3773.68
181,5467.37
181.5,13369.5
182,7065.87
182.5,6526.52
183,12478.7
183.5,4133.78
184,4042.38
184.5,3177
185,1733.34
185.5,5395.25
186,0
186.5,0
187,0
187.5,0
188,0
188.5,0
189,0
189.5,0
190,0
190.5,0
191,0
191.5,0
192,0
192.5,0
193,0
193.5,0
194,0
194.5,0
195,0
195.5,0
196,0
196.5,0
197,0
197.5,0
198,0
198.5,0
199,0
199.5,0
200,4955.29
200.5,11740.6
201,15932.7
201.5,18296.6
202,19478.4
202.5,19744.6
203,19308.9
203.5,18692.8
204,18128.5
204.5,17704.1
205,17583.8
205.5,17810.9
206,18161.4
206.5,18721.7
207,19055.4
207.5,18896
208,17915.8
208.5,15907.8
209,12433.8
209.5,6045.68
210,0
210.5,0
211,0
211.5,0
212,0
212.5,0
213,0
213.5,0
214,0
214.5,0
215,0
215.5,0
216,0
216.5,0
217,0
217.5,0
218,0
218.5,0
219,0
219.5,0
220,0
220.5,0
221,0
221.5,0
222,0
222.5,0
223,0
223.5,0
224,4857.77
224.5,11562.5
225,15764.7
225.5,18230.1
226,19473.7
226.5,19819.6
227,19468.7
227.5,18883.9
228,18413.2
228.5,18033.9
229,17982.3
229.5,18292.4
230,18741
230.5,19284.9
231,19623.9
231.5,19355.1
232,18228.6
232.5,16060.8
233,12453.8
233.5,6089.38
234,0
234.5,0
235,0
235.5,0
236,0
236.5,0
237,0
237.5,0
238,0
238.5,0
239,0
239.5,0
240,0
240.5,0
241,0
241.5,0
242,0
242.5,0
243,0
243.5,0
244,0
244.5,0
245,0
245.5,0
246,0
246.5,0
247,0
247.5,0
248,567.675
248.5,2724.8
249,1962.11
249.5,2360.58
250,7864.82
250.5,9786.13
251,12612.3
251.5,14767.7
252,11470.6
252.5,7998.84
253,11412.8
253.5,6753.37
254,7704.99
254.5,14289.6
255,13246.3
255.5,2414.04
256,2413.83
256.5,522.765
257,311.667
257.5,116.637
258,0
258.5,0
259,0
259.5,0
260,0
260.5,0
261,0
261.5,0
262,0
262.5,0
263,0
263.5,0
264,0
264.5,0
265,0
265.5,0
266,0
266.5,0
267,0
267.5,0
268,0
268.5,0
269,0
269.5,0
270,0
270.5,0
271,0
271.5,0
272,264.368
272.5,1305.14
273,1945.38
273.5,4334.19
274,5158.87
274.5,7653.16
275,11898.1
275.5,9265.25
276,9848.75
276.5,7127.25
277,6760.01
277.5,3581.68
278,2145.08
278.5,5375.33
279,6168.22
279.5,472.024
280,5327.9
280.5,2467.39
281,1455.16
281.5,543.803
282,0
282.5,0
283,0
283.5,0
284,0
284.5,0
285,0
285.5,0
286,0
286.5,0
287,0
287.5,0
288,0
288.5,0
289,0
289.5,0
290,0
290.5,0
291,0
291.5,0
292,0
292.5,0
293,0
293.5,0
294,0
294.5,0
295,0
295.5,0
296,57.86
296.5,269.939
297,73.4354
297.5,253.168
298,313.191
298.5,393.311
299,1526.51
299.5,1724.02
300,1051.91
300.5,1379.91
301,707.561
301.5,1820.61
302,756.335
302.5,2249.24
303,552.6
303.5,308.541
304,432.92
304.5,249.826
305,148.494
305.5,48.1636
306,0
306.5,0
307,0
307.5,0
308,0
308.5,0
309,0
309.5,0
310,0
310.5,0
311,0
311.5,0
312,0
312.5,0
313,0
313.5,0
314,0
314.5,0
315,0
315.5,0
316,0
316.5,0
317,0
317.5,0
318,0
318.5,0
319,0
319.5,0
320,152.316
320.5,662.418
321,1526.72
321.5,2240.12
322,1442.29
322.5,1195.76
323,2144.5
323.5,2542.99
324,3470.85
324.5,2034.83
325,979.414
325.5,3048.92
326,4439.65
326.5,1780.43
327,4661.87
327.5,2024.85
328,895.082
328.5,8367.54
329,869.386
329.5,340.305
330,0
330.5,0
331,0
331.5,0
332,0
332.5,0
333,0
333.5,0
334,0
334.5,0
335,0
335.5,0
336,0
336.5,0
337,0
337.5,0
338,0
338.5,0
339,0
339.5,0
340,0
340.5,0
341,0
341.5,0
342,0
342.5,0
343,0
343.5,0
344,27.7325
344.5,129.747
345,565.274
345.5,585.94
346,689.085
346.5,1113.04
347,762.081
347.5,825.634
348,1005.3
348.5,1157.6
349,1695.1
349.5,1984.97
350,3006.5
350.5,1430.8
351,1285.28
351.5,5594.43
352,1058.78
352.5,545.072
353,1476.18
353.5,567.584
354,0
354.5,0
355,0
355.5,0
356,0
356.5,0
357,0
357.5,0
358,0
358.5,0
359,0
359.5,0
360,0
360.5,0
361,0
361.5,0
362,0
362.5,0
363,0
363.5,0
364,0
364.5,0
365,0
365.5,0
366,0
366.5,0
367,0
367.5,0
368,4581.08
368.5,10885.2
369,14973.8
369.5,17447.6
370,18756.8
370.5,19184.3
371,11874.8
371.5,18400.5
372,11951.7
372.5,17517.6
373,13442.4
373.5,8022.67
374,8501.68
374.5,18526.4
375,18845.3
375.5,18605.3
376,17507.5
376.5,15453.4
377,12087.5
377.5,6260.19
378,0
378.5,0
379,0
379.5,0
380,0
380.5,0
381,0
381.5,0
382,0
382.5,0
383,0
383.5,0
384,0
384.5,0
385,0
385.5,0
386,0
386.5,0
387,0
387.5,0
388,0
388.5,0
389,0
389.5,0
390,0
390.5,0
391,0
391.5,0
392,3339.09
392.5,8388.23
393,11244.1
393.5,13696.8
394,13804.1
394.5,11681.4
395,10870.4
395.5,12082.1
396,12735.8
396.5,11475.4
397,12721.8
397.5,13085.7
398,14419.7
398.5,16303.5
399,17548
399.5,15285.2
400,10279.3
400.5,11317.9
401,7006.4
401.5,2511.87
402,0
402.5,0
403,0
403.5,0
404,0
404.5,0
405,0
405.5,0
406,0
406.5,0
407,0
407.5,0
408,0
408.5,0
409,0
409.5,0
410,0
410.5,0
411,0
411.5,0
412,0
412.5,0
413,0
413.5,0
414,0
414.5,0
415,0
415.5,0
416,108.064
416.5,452.442
417,817.435
417.5,1179.46
418,1764.31
418.5,2107.42
419,3863
419.5,2938.18
420,5135.06
420.5,5545.54
421,5505.85
421.5,5048.94
422,5473.71
422.5,7721.04
423,9522.34
423.5,2758.56
424,2218.13
424.5,4934.89
425,11921.9
425.5,6494.03
426,0
426.5,0
427,0
427.5,0
428,0
428.5,0
429,0
429.5,0
430,0
430.5,0
431,0
431.5,0
432,0
432.5,0
433,0
433.5,0
434,0
434.5,0
435,0
435.5,0
436,0
436.5,0
437,0
437.5,0
438,0
438.5,0
439,0
439.5,0
440,4720.69
440.5,10653.1
441,1233.55
441.5,1836.19
442,1948.06
442.5,1795.04
443,2188.79
443.5,2786.95
444,2871.56
444.5,3129
445,3904.09
445.5,9488.08
446,17537.3
446.5,17999
447,18312.7
447.5,18085.2
448,17106.6
448.5,15146.8
449,11938.9
449.5,6522.39
450,0
450.5,0
451,0
451.5,0
452,0
452.5,0
453,0
453.5,0
454,0
454.5,0
455,0
455.5,0
456,0
456.5,0
457,0
457.5,0
458,0
458.5,0
459,0
459.5,0
460,0
460.5,0
461,0
461.5,0
462,0
462.5,0
463,0
463.5,0
464,4804.34
464.5,10489.6
465,612.984
465.5,902.338
466,1146.99
466.5,2021.75
467,2421.82
467.5,2144.37
468,3900.5
468.5,4995.82
469,4074.71
469.5,4828.85
470,6761.42
470.5,18309.7
471,18644.6
471.5,18399.6
472,17390.2
472.5,15521.6
473,12387.8
473.5,7019.33
474,0
474.5,0
475,0
475.5,0
476,0
476.5,0
477,0
477.5,0
478,0
478.5,0
479,0
479.5,0
480,0
480.5,0
481,0
481.5,0
482,0
482.5,0
483,0
483.5,0
484,0
484.5,0
485,0
485.5,0
486,0
486.5,0
487,0
487.5,0
488,5213.68
488.5,11076.3
489,14967.3
489.5,17187
490,18263.8
490.5,18624.5
491,18311.5
491.5,17861.2
492,17441.2
492.5,17151.2
493,17086.3
493.5,17361.7
494,17713.5
494.5,18231.7
495,18578.2
495.5,18459.8
496,17545.6
496.5,15728.4
497,12614.1
497.5,7262.21
498,0
498.5,0
499,0
499.5,0
500,0
500.5,0
501,0
501.5,0
502,0
502.5,0
503,0
503.5,0
504,0
504.5,0
505,0
505.5,0
506,0
506.5,0
507,0
507.5,0
508,0
508.5,0
509,0
509.5,0
510,0
510.5,0
511,0
511.5,0
512,5267.8
512.5,1744.53
513,701.74
513.5,1269.98
514,2021.31
514.5,2157.97
515,2927.71
515.5,3778.86
516,3418.62
516.5,12935.5
517,17519.8
517.5,17775.3
518,18166.6
518.5,18648.3
519,18953.9
519.5,18804.4
520,17862.8
520.5,16019.8
521,12902.7
521.5,7510.64
522,0
522.5,0
523,0
523.5,0
524,0
524.5,0
525,0
525.5,0
526,0
526.5,0
527,0
527.5,0
528,0
528.5,0
529,0
529.5,0
530,0
530.5,0
531,0
531.5,0
532,0
532.5,0
533,0
533.5,0
534,0
534.5,0
535,0
535.5,0
536,5318.54
536.5,7738.55
537,14758.3
537.5,16998.2
538,18149.8
538.5,16579.7
539,18358.5
539.5,17899.7
540,17545.3
540.5,17264.3
541,17194.8
541.5,17531
542,17960.8
542.5,18505.8
543,18931.9
543.5,18849.3
544,17985.7
544.5,10715.3
545,13068.9
545.5,7784.26
546,0
546.5,0
547,0
547.5,0
548,0
548.5,0
549,0
549.5,0
550,0
550.5,0
551,0
551.5,0
552,0
552.5,0
553,0
553.5,0
554,0
554.5,0
555,0
555.5,0
556,0
556.5,0
557,0
557.5,0
558,0
558.5,0
559,0
559.5,0
560,6259.88
560.5,12550.6
561,16775.7
561.5,19276.1
562,20597.6
562.5,21022.1
563,20621
563.5,20149.2
564,19702.7
564.5,19323.3
565,19218.8
565.5,19487.1
566,19909.5
566.5,20364.8
567,20846.9
567.5,20749.4
568,19843.5
568.5,17989.9
569,14787.2
569.5,9226.36
570,0
570.5,0
571,0
571.5,0
572,0
572.5,0
573,0
573.5,0
574,0
574.5,0
575,0
575.5,0
576,0
576.5,0
577,0
577.5,0
578,0
578.5,0
579,0
579.5,0
580,0
580.5,0
581,0
581.5,0
582,0
582.5,0
583,0
583.5,0
584,6642.66
584.5,12935.8
585,17060.6
585.5,19408.2
586,20528.5
586.5,20825.1
587,20372
587.5,19855.7
588,19343.4
588.5,18975.9
589,18818.8
589.5,19059.9
590,19411.9
590.5,19782.9
591,20168.5
591.5,20020
592,19087.7
592.5,17267.5
593,14226
593.5,8975.99
594,0
594.5,0
595,0
595.5,0
596,0
596.5,0
597,0
597.5,0
598,0
598.5,0
599,0
599.5,0
600,0
600.5,0
601,0
601.5,0
602,0
602.5,0
603,0
603.5,0
604,0
604.5,0
605,0
605.5,0
606,0
606.5,0
607,0
607.5,0
608,5718.96
608.5,12400.8
609,16381.8
609.5,18650.6
610,19813
610.5,20165
611,19759.5
611.5,19282.1
612,18798.4
612.5,18420.5
613,18272.6
613.5,18491.1
614,18828.4
614.5,19201.6
615,8524.8
615.5,3486.01
616,8947.54
616.5,4593.63
617,185.13
617.5,8412.12
618,0
618.5,0
619,0
619.5,0
620,0
620.5,0
621,0
621.5,0
622,0
622.5,0
623,0
623.5,0
624,0
624.5,0
625,0
625.5,0
626,0
626.5,0
627,0
627.5,0
628,0
628.5,0
629,0
629.5,0
630,0
630.5,0
631,0
631.5,0
632,47.055
632.5,147.134
633,267.372
633.5,386.913
634,485.022
634.5,583.362
635,3693.29
635.5,4203.61
636,4561.9
636.5,4813.88
637,4855.51
637.5,1925.39
638,3216.47
638.5,1149.96
639,587.524
639.5,1518.37
640,420.979
640.5,463.794
641,856.202
641.5,391.607
642,0
642.5,0
643,0
643.5,0
644,0
644.5,0
645,0
645.5,0
646,0
646.5,0
647,0
647.5,0
648,0
648.5,0
649,0
649.5,0
650,0
650.5,0
651,0
651.5,0
652,0
652.5,0
653,0
653.5,0
654,0
654.5,0
655,0
655.5,0
656,238.114
656.5,768.347
657,50.3259
657.5,87.9274
658,125.089
658.5,435.136
659,2768.2
659.5,1978.51
660,3227.17
660.5,1079.96
661,1110.22
661.5,3057.58
662,4942.11
662.5,18780.3
663,9680.76
663.5,18991.8
664,6738.89
664.5,10642
665,8254.28
665.5,5381.66
666,0
666.5,0
667,0
667.5,0
668,0
668.5,0
669,0
669.5,0
670,0
670.5,0
671,0
671.5,0
672,0
672.5,0
673,0
673.5,0
674,0
674.5,0
675,0
675.5,0
676,0
676.5,0
677,0
677.5,0
678,0
678.5,0
679,0
679.5,0
680,294.714
680.5,11309.4
681,450.452
681.5,19620.5
682,21007.8
682.5,21478.7
683,21131.5
683.5,20670.6
684,20226.6
684.5,19861.1
685,19766
685.5,20045.9
686,20475.6
686.5,21003
687,21418.1
687.5,21571.2
688,20779.2
688.5,19018.5
689,15961.1
689.5,11847.7
690,0
690.5,0
691,0
691.5,0
692,0
692.5,0
693,0
693.5,0
694,0
694.5,0
695,0
695.5,0
696,0
696.5,0
697,0
697.5,0
698,0
698.5,0
699,0
699.5,0
700,0
700.5,0
701,0
701.5,0
702,0
702.5,0
703,0
703.5,0
704,6788.45
704.5,13544.9
705,17625.3
705.5,19950.9
706,21101.7
706.5,21248.9
707,20872.4
707.5,20333.8
708,19811.5
708.5,19428
709,19249.4
709.5,19469.2
710,19809.8
710.5,20223.5
711,20547.6
711.5,20665.8
712,19944.4
712.5,18325.3
713,15514.9
713.5,11675.6
714,0
714.5,0
715,0
715.5,0
716,0
716.5,0
717,0
717.5,0
718,0
718.5,0
719,0
719.5,0
720,0
720.5,0
721,0
721.5,0
722,0
722.5,0
723,0
723.5,0
724,0
724.5,0
725,0
725.5,0
726,0
726.5,0
727,0
727.5,0
728,382.882
728.5,1684.2
729,2683.75
729.5,2118.27
730,2551.31
730.5,3455.47
731,2332.71
731.5,7554.35
732,7923.87
732.5,7604.32
733,3971.69
733.5,5003.47
734,4847.88
734.5,9497
735,11986.3
735.5,11325.4
736,4218.69
736.5,10019.4
737,5378.55
737.5,11436.1
738,0
738.5,0
739,0
739.5,0
740,0
740.5,0
741,0
741.5,0
742,0
742.5,0
743,0
743.5,0
744,0
744.5,0
745,0
745.5,0
746,0
746.5,0
747,0
747.5,0
748,0
748.5,0
749,0
749.5,0
750,0
750.5,0
751,0
751.5,0
752,483.94
752.5,1541.67
753,782.418
753.5,1108.92
754,597.576
754.5,1376.37
755,1764.91
755.5,1652.53
756,2489.46
756.5,3367.06
757,2912.65
757.5,3391.11
758,5213.44
758.5,5459.71
759,7170.4
759.5,4453.89
760,3680.94
760.5,7976.27
761,15265.6
761.5,11452.4
762,0
762.5,0
763,0
763.5,0
764,0
764.5,0
765,0
765.5,0
766,0
766.5,0
767,0
767.5,0
768,0
768.5,0
769,0
769.5,0
770,0
770.5,0
771,0
771.5,0
772,0
772.5,0
773,0
773.5,0
774,0
774.5,0
775,0
775.5,0
776,453.598
776.5,191.778
777,73.5867
777.5,231.551
778,536.394
778.5,1785.46
779,2119.46
779.5,1250.15
780,1876.73
780.5,3400.16
781,4065.88
781.5,826.272
782,3100.78
782.5,4974.2
783,3407.28
783.5,2801.27
784,1379.78
784.5,1282.35
785,663.39
785.5,344.438
786,0
786.5,0
787,0
787.5,0
788,0
788.5,0
789,0
789.5,0
790,0
790.5,0
791,0
791.5,0
792,0
792.5,0
793,0
793.5,0
794,0
794.5,0
795,0
795.5,0
796,0
796.5,0
797,0
797.5,0
798,0
798.5,0
799,0
799.5,0
800,32.8019
800.5,130.833
801,211.652
801.5,210.572
802,1023.52
802.5,720.832
803,912.062
803.5,771.116
804,824.201
804.5,1290.38
805,1955.29
805.5,1571.95
806,1594.76
806.5,4099.4
807,3029.17
807.5,2698.73
808,871.133
808.5,130.136
809,559.196
809.5,284.742
810,0
810.5,0
811,0
811.5,0
812,0
812.5,0
813,0
813.5,0
814,0
814.5,0
815,0
815.5,0
816,0
816.5,0
817,0
817.5,0
818,0
818.5,0
819,0
819.5,0
820,0
820.5,0
821,0
821.5,0
822,0
822.5,0
823,0
823.5,0
824,104.843
824.5,72.1065
825,130.438
825.5,4544.74
826,1349.14
826.5,2611.02
827,3086.06
827.5,3947.72
828,7791.76
828.5,1047.28
829,2688.93
829.5,350.74
830,3488.22
830.5,6433.66
831,4516.2
831.5,3655.73
832,19187.7
832.5,1717.3
833,1625.69
833.5,11681.6
834,0
834.5,0
835,0
835.5,0
836,0
836.5,0
837,0
837.5,0
838,0
838.5,0
839,0
839.5,0
840,0
840.5,0
841,0
841.5,0
842,0
842.5,0
843,0
843.5,0
844,0
844.5,0
845,0
845.5,0
846,0
846.5,0
847,0
847.5,0
848,7593.05
848.5,13743.3
849,1236.48
849.5,1720.27
850,2153.35
850.5,13081.1
851,20711.4
851.5,20234.1
852,19757.2
852.5,19389.5
853,19182.3
853.5,19385.3
854,19692.7
854.5,20072.2
855,20358.1
855.5,20460.2
856,19724.5
856.5,18156.4
857,15438.2
857.5,11489
858,0
858.5,0
859,0
859.5,0
860,0
860.5,0
861,0
861.5,0
862,0
862.5,0
863,0
863.5,0
864,0
864.5,0
865,0
865.5,0
866,0
866.5,0
867,0
867.5,0
868,0
868.5,0
869,0
869.5,0
870,0
870.5,0
871,0
871.5,0
872,7736.36
872.5,13755.7
873,17452.2
873.5,19561.6
874,20584.4
874.5,20699.8
875,20350.2
875.5,19866.1
876,19386.1
876.5,19048.2
877,18900.9
877.5,19124.5
878,19447.2
878.5,19827.3
879,20135.5
879.5,20271.7
880,19601.5
880.5,18112.1
881,15488.1
881.5,11599.5
882,0
882.5,0
883,0
883.5,0
884,0
884.5,0
885,0
885.5,0
886,0
886.5,0
887,0
887.5,0
888,0
888.5,0
889,0
889.5,0
890,0
890.5,0
891,0
891.5,0
892,0
892.5,0
893,0
893.5,0
894,0
894.5,0
895,0
895.5,0
896,7914.3
896.5,335.733
897,568.548
897.5,458.999
898,579.71
898.5,1596.66
899,1902.76
899.5,2131.09
900,2105.53
900.5,2229.45
901,2317.69
901.5,6032.24
902,3516.47
902.5,1587.81
903,1795.34
903.5,1131.9
904,1309.94
904.5,287.601
905,1152.08
905.5,11717.3
906,0
906.5,0
907,0
907.5,0
908,0
908.5,0
909,0
909.5,0
910,0
910.5,0
911,0
911.5,0
912,0
912.5,0
913,0
913.5,0
914,0
914.5,0
915,0
915.5,0
916,0
916.5,0
917,0
917.5,0
918,0
918.5,0
919,0
919.5,0
920,8000.96
920.5,108.786
921,206.929
921.5,12487
922,13479.4
922.5,2356.33
923,2808.63
923.5,20446.1
924,20075.5
924.5,19768.1
925,19713.4
925.5,19953.8
926,20356
926.5,6345.15
927,21248.2
927.5,21377.2
928,20899.1
928.5,19458.5
929,16888.6
929.5,13076.7
930,0
930.5,0
931,0
931.5,0
932,0
932.5,0
933,0
933.5,0
934,0
934.5,0
935,0
935.5,0
936,0
936.5,0
937,0
937.5,0
938,0
938.5,0
939,0
939.5,0
940,0
940.5,0
941,0
941.5,0
942,0
942.5,0
943,0
943.5,0
944,534.89
944.5,1397.68
945,3297.21
945.5,4348.84
946,1755.17
946.5,5640.37
947,3972.08
947.5,3496.89
948,13848.4
948.5,20347.4
949,20147.8
949.5,20381.8
950,20738.4
950.5,21163.2
951,15969.1
951.5,11665.4
952,17827.8
952.5,19778.3
953,17356
953.5,13629.5
954,7214.32
954.5,0
955,0
955.5,0
956,0
956.5,0
957,0
957.5,0
958,0
958.5,0
959,0
959.5,0
960,0
960.5,0
961,0
961.5,0
962,0
962.5,0
963,0
963.5,0
964,0
964.5,0
965,0
965.5,0
966,0
966.5,0
967,0
967.5,0
968,35.1749
968.5,888.508
969,1619.16
969.5,2725.98
970,3384.6
970.5,3943.66
971,4062.93
971.5,4600.58
972,7716.57
972.5,8874.35
973,10603.1
973.5,10136.8
974,10318.9
974.5,12973.8
975,12128.8
975.5,10523
976,2244.56
976.5,2058.87
977,451.59
977.5,256.971
978,91.9335
978.5,0
979,0
979.5,0
980,0
980.5,0
981,0
981.5,0
982,0
982.5,0
983,0
983.5,0
984,0
984.5,0
985,0
985.5,0
986,0
986.5,0
987,0
987.5,0
988,0
988.5,0
989,0
989.5,0
990,0
990.5,0
991,0
991.5,0
992,171.342
992.5,55.9577
993,281.812
993.5,343.242
994,768.005
994.5,485.879
995,895.322
995.5,2587.05
996,1613.95
996.5,2490.12
997,1600.32
997.5,1472.02
998,1427.18
998.5,3744.82
999,3126.82
999.5,2093.94
1000,1835.79
1000.5,3079.56
1001,1355.77
1001.5,757.125
1002,279.597
1002.5,0
1003,0
1003.5,0
1004,0
1004.5,0
1005,0
1005.5,0
1006,0
1006.5,0
1007,0
1007.5,0
1008,0
1008.5,0
1009,0
1009.5,0
1010,0
1010.5,0
1011,0
1011.5,0
1012,0
1012.5,0
1013,0
1013.5,0
1014,0
1014.5,0
1015,0
1015.5,843.8
1016,10068.7
1016.5,16160
1017,19773.5
1017.5,21756.6
1018,22623.3
1018.5,22734.5
1019,22272.3
1019.5,21717.1
1020,21100
1020.5,20790.3
1021,20638.6
1021.5,20794
1022,21188.1
1022.5,21607.6
1023,21963.1
1023.5,22097.7
1024,21498
1024.5,20248.8
1025,17834.9
1025.5,14278.1
1026,7722.29
1026.5,0
1027,0
1027.5,0
1028,0
1028.5,0
1029,0
1029.5,0
1030,0
1030.5,0
1031,0
1031.5,0
1032,0
1032.5,0
1033,0
1033.5,0
1034,0
1034.5,0
1035,0
1035.5,0
1036,0
1036.5,0
1037,0
1037.5,0
1038,0
1038.5,0
1039,0
1039.5,1034.98
1040,904.297
1040.5,1850.18
1041,3297.9
1041.5,5198.81
1042,8958.35
1042.5,22879.4
1043,17504.5
1043.5,21995.9
1044,21447
1044.5,21041.2
1045,20816.2
1045.5,20981.8
1046,21248.2
1046.5,21724.2
1047,22050.8
1047.5,14930.6
1048,21563.3
1048.5,20405.6
1049,11724.4
1049.5,14507
1050,4143.89
1050.5,0
1051,0
1051.5,0
1052,0
1052.5,0
1053,0
1053.5,0
1054,0
1054.5,0
1055,0
1055.5,0
1056,0
1056.5,0
1057,0
1057.5,0
1058,0
1058.5,0
1059,0
1059.5,0
1060,0
1060.5,0
1061,0
1061.5,0
1062,0
1062.5,0
1063,0
1063.5,1175.09
1064,10135.6
1064.5,15731.8
1065,19005.3
1065.5,20853.6
1066,21653.9
1066.5,21737.5
1067,21298
1067.5,20812.3
1068,20305.2
1068.5,19945.5
1069,19750.3
1069.5,19903.9
1070,20147.4
1070.5,20732.7
1071,21190.7
1071.5,21447.8
1072,21033.4
1072.5,19987.9
1073,17732.8
1073.5,14253.5
1074,7759.84
1074.5,0
1075,0
1075.5,0
1076,0
1076.5,0
1077,0
1077.5,0
1078,0
1078.5,0
1079,0
1079.5,0
1080,0
1080.5,0
1081,0
1081.5,0
1082,0
1082.5,0
1083,0
1083.5,0
1084,0
1084.5,0
1085,0
1085.5,0
1086,0
1086.5,0
1087,0
1087.5,1483.98
1088,11077.8
1088.5,16967.8
1089,20383.9
1089.5,22138.4
1090,23017.4
1090.5,23103.5
1091,22612.8
1091.5,21986.9
1092,21490.8
1092.5,21175.1
1093,21010.5
1093.5,21160.6
1094,21412.6
1094.5,21954.8
1095,22325.9
1095.5,22501.9
1096,21998
1096.5,20869
1097,18594.2
1097.5,15080.4
1098,8616.47
1098.5,0
1099,0
1099.5,0
1100,0
1100.5,0
1101,0
1101.5,0
1102,0
1102.5,0
1103,0
1103.5,0
1104,0
1104.5,0
1105,0
1105.5,0
1106,0
1106.5,0
1107,0
1107.5,0
1108,0
1108.5,0
1109,0
1109.5,0
1110,0
1110.5,0
1111,0
